GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0400001US01,01,Alabama -- Urban,2515284,7471
0400001US02,02,Alaska -- Urban,444296,2391
0400001US04,04,Arizona -- Urban,5073608,10198
0400001US05,05,Arkansas -- Urban,1469393,4910
0400001US06,06,California -- Urban,33421779,13936
0400001US08,08,Colorado -- Urban,3845245,5950
0400001US09,09,Connecticut -- Urban,3037229,4217
0400001US10,10,Delaware -- Urban,658799,2795
0400001US11,11,District of Columbia -- Urban,588433,*****
0400001US12,12,Florida -- Urban,15515439,11545
0400001US13,13,Georgia -- Urban,6515776,10291
0400001US15,15,Hawaii -- Urban,1158847,3056
0400001US16,16,Idaho -- Urban,948512,3936
0400001US17,17,Illinois -- Urban,11041773,6661
0400001US18,18,Indiana -- Urban,4336628,6247
0400001US19,19,Iowa -- Urban,1789781,2567
0400001US20,20,Kansas -- Urban,1957088,3025
0400001US21,21,Kentucky -- Urban,2320237,5503
0400001US22,22,Louisiana -- Urban,3089200,5846
0400001US23,23,Maine -- Urban,522358,2755
0400001US24,24,Maryland -- Urban,4767601,4312
0400001US25,25,Massachusetts -- Urban,5905261,5505
0400001US26,26,Michigan -- Urban,7336279,5264
0400001US27,27,Minnesota -- Urban,3574840,4037
0400001US28,28,Mississippi -- Urban,1367695,5352
0400001US29,29,Missouri -- Urban,4023869,5057
0400001US30,30,Montana -- Urban,518356,2806
0400001US31,31,Nebraska -- Urban,1234465,1878
0400001US32,32,Nevada -- Urban,2047669,5389
0400001US33,33,New Hampshire -- Urban,756260,3122
0400001US34,34,New Jersey -- Urban,8084008,5503
0400001US35,35,New Mexico -- Urban,1474895,4484
0400001US36,36,New York -- Urban,16973040,7441
0400001US37,37,North Carolina -- Urban,5277894,9210
0400001US38,38,North Dakota -- Urban,355621,1286
0400001US39,39,Ohio -- Urban,8676301,6422
0400001US40,40,Oklahoma -- Urban,2323638,3862
0400001US41,41,Oregon -- Urban,2945394,5116
0400001US42,42,Pennsylvania -- Urban,9538182,8771
0400001US44,44,Rhode Island -- Urban,954918,2003
0400001US45,45,South Carolina -- Urban,2597503,7620
0400001US46,46,South Dakota -- Urban,410794,1823
0400001US47,47,Tennessee -- Urban,3812661,7370
0400001US48,48,Texas -- Urban,18881617,13209
0400001US49,49,Utah -- Urban,2215642,3528
0400001US50,50,Vermont -- Urban,230507,1998
0400001US51,51,Virginia -- Urban,5549031,5361
0400001US53,53,Washington -- Urban,5224835,5280
0400001US54,54,West Virginia -- Urban,828156,4588
0400001US55,55,Wisconsin -- Urban,3731144,3824
0400001US56,56,Wyoming -- Urban,332587,1715
