GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0400001US01,01,Alabama -- Urban,2852293,10543
0400001US02,02,Alaska -- Urban,475165,3764
0400001US04,04,Arizona -- Urban,5828468,10556
0400001US05,05,Arkansas -- Urban,1654266,7227
0400001US06,06,California -- Urban,35820260,15067
0400001US08,08,Colorado -- Urban,4411499,8146
0400001US09,09,Connecticut -- Urban,3153532,4867
0400001US10,10,Delaware -- Urban,751144,4511
0400001US11,11,District of Columbia -- Urban,618777,*****
0400001US12,12,Florida -- Urban,17421540,16132
0400001US13,13,Georgia -- Urban,7380965,13784
0400001US15,15,Hawaii -- Urban,1270895,4337
0400001US16,16,Idaho -- Urban,1128079,5508
0400001US17,17,Illinois -- Urban,11378254,9611
0400001US18,18,Indiana -- Urban,4727617,8818
0400001US19,19,Iowa -- Urban,1959331,6911
0400001US20,20,Kansas -- Urban,2130595,6380
0400001US21,21,Kentucky -- Urban,2563183,8240
0400001US22,22,Louisiana -- Urban,3357341,10475
0400001US23,23,Maine -- Urban,508264,4802
0400001US24,24,Maryland -- Urban,5087428,10665
0400001US25,25,Massachusetts -- Urban,6075542,6284
0400001US26,26,Michigan -- Urban,7355587,10677
0400001US27,27,Minnesota -- Urban,3914852,8478
0400001US28,28,Mississippi -- Urban,1480174,8170
0400001US29,29,Missouri -- Urban,4231263,9254
0400001US30,30,Montana -- Urban,558470,4282
0400001US31,31,Nebraska -- Urban,1345210,4224
0400001US32,32,Nevada -- Urban,2571526,3856
0400001US33,33,New Hampshire -- Urban,794616,4649
0400001US34,34,New Jersey -- Urban,8365654,6705
0400001US35,35,New Mexico -- Urban,1617894,7394
0400001US36,36,New York -- Urban,17131701,12700
0400001US37,37,North Carolina -- Urban,6393343,18439
0400001US38,38,North Dakota -- Urban,411558,2272
0400001US39,39,Ohio -- Urban,9008112,10136
0400001US40,40,Oklahoma -- Urban,2508218,8455
0400001US41,41,Oregon -- Urban,3141027,7614
0400001US42,42,Pennsylvania -- Urban,10024751,12287
0400001US44,44,Rhode Island -- Urban,952164,2909
0400001US45,45,South Carolina -- Urban,3110166,12370
0400001US46,46,South Dakota -- Urban,468413,3408
0400001US47,47,Tennessee -- Urban,4264027,11661
0400001US48,48,Texas -- Urban,21773446,18623
0400001US49,49,Utah -- Urban,2552764,4820
0400001US50,50,Vermont -- Urban,241462,2630
0400001US51,51,Virginia -- Urban,6123722,9972
0400001US53,53,Washington -- Urban,5748077,9803
0400001US54,54,West Virginia -- Urban,909774,7025
0400001US55,55,Wisconsin -- Urban,3987942,9640
0400001US56,56,Wyoming -- Urban,367981,3376
