GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0400001US01,01,Alabama -- Urban,2519853,9764
0400001US02,02,Alaska -- Urban,444924,4000
0400001US04,04,Arizona -- Urban,5139535,11973
0400001US05,05,Arkansas -- Urban,1474060,7636
0400001US06,06,California -- Urban,33552689,20713
0400001US08,08,Colorado -- Urban,3886187,10233
0400001US09,09,Connecticut -- Urban,3043440,5368
0400001US10,10,Delaware -- Urban,662772,4072
0400001US11,11,District of Columbia -- Urban,592047,*****
0400001US12,12,Florida -- Urban,15582586,16380
0400001US13,13,Georgia -- Urban,6617686,19133
0400001US15,15,Hawaii -- Urban,1160132,4525
0400001US16,16,Idaho -- Urban,959172,5934
0400001US17,17,Illinois -- Urban,11065533,11024
0400001US18,18,Indiana -- Urban,4346429,10329
0400001US19,19,Iowa -- Urban,1793413,7853
0400001US20,20,Kansas -- Urban,1970690,6183
0400001US21,21,Kentucky -- Urban,2344489,8336
0400001US22,22,Louisiana -- Urban,3096481,10035
0400001US23,23,Maine -- Urban,517588,5493
0400001US24,24,Maryland -- Urban,4788521,8232
0400001US25,25,Massachusetts -- Urban,5934411,8193
0400001US26,26,Michigan -- Urban,7296577,11166
0400001US27,27,Minnesota -- Urban,3588975,8978
0400001US28,28,Mississippi -- Urban,1373095,8796
0400001US29,29,Missouri -- Urban,4038240,9794
0400001US30,30,Montana -- Urban,523384,4682
0400001US31,31,Nebraska -- Urban,1238689,4988
0400001US32,32,Nevada -- Urban,2062914,9046
0400001US33,33,New Hampshire -- Urban,759643,5684
0400001US34,34,New Jersey -- Urban,8087959,7483
0400001US35,35,New Mexico -- Urban,1493099,6733
0400001US36,36,New York -- Urban,17023191,10798
0400001US37,37,North Carolina -- Urban,5354510,14007
0400001US38,38,North Dakota -- Urban,353775,2531
0400001US39,39,Ohio -- Urban,8674302,10528
0400001US40,40,Oklahoma -- Urban,2347106,8580
0400001US41,41,Oregon -- Urban,2992964,7509
0400001US42,42,Pennsylvania -- Urban,9568048,12392
0400001US44,44,Rhode Island -- Urban,950320,2586
0400001US45,45,South Carolina -- Urban,2632764,12576
0400001US46,46,South Dakota -- Urban,415014,3508
0400001US47,47,Tennessee -- Urban,3832096,9806
0400001US48,48,Texas -- Urban,19124311,24699
0400001US49,49,Utah -- Urban,2261942,6466
0400001US50,50,Vermont -- Urban,232288,3245
0400001US51,51,Virginia -- Urban,5582693,12216
0400001US53,53,Washington -- Urban,5290680,10992
0400001US54,54,West Virginia -- Urban,841602,6880
0400001US55,55,Wisconsin -- Urban,3733745,8329
0400001US56,56,Wyoming -- Urban,339183,3032
