GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0400001US01,01,Alabama -- Urban,2868189,11321
0400001US02,02,Alaska -- Urban,479634,4012
0400001US04,04,Arizona -- Urban,5886742,11060
0400001US05,05,Arkansas -- Urban,1670355,7973
0400001US06,06,California -- Urban,36127869,15624
0400001US08,08,Colorado -- Urban,4479367,9085
0400001US09,09,Connecticut -- Urban,3162455,6219
0400001US10,10,Delaware -- Urban,758132,4606
0400001US11,11,District of Columbia -- Urban,633167,*****
0400001US12,12,Florida -- Urban,17641177,17833
0400001US13,13,Georgia -- Urban,7467696,13357
0400001US15,15,Hawaii -- Urban,1284776,4588
0400001US16,16,Idaho -- Urban,1135836,6457
0400001US17,17,Illinois -- Urban,11393853,9894
0400001US18,18,Indiana -- Urban,4751072,9381
0400001US19,19,Iowa -- Urban,1976470,8485
0400001US20,20,Kansas -- Urban,2136954,6027
0400001US21,21,Kentucky -- Urban,2574581,8075
0400001US22,22,Louisiana -- Urban,3370022,11524
0400001US23,23,Maine -- Urban,510305,4552
0400001US24,24,Maryland -- Urban,5144961,7895
0400001US25,25,Massachusetts -- Urban,6113091,6837
0400001US26,26,Michigan -- Urban,7368683,10723
0400001US27,27,Minnesota -- Urban,3956528,9112
0400001US28,28,Mississippi -- Urban,1488327,7974
0400001US29,29,Missouri -- Urban,4250827,9116
0400001US30,30,Montana -- Urban,564795,4316
0400001US31,31,Nebraska -- Urban,1358450,4775
0400001US32,32,Nevada -- Urban,2594778,4076
0400001US33,33,New Hampshire -- Urban,793091,5167
0400001US34,34,New Jersey -- Urban,8391401,7504
0400001US35,35,New Mexico -- Urban,1625071,6288
0400001US36,36,New York -- Urban,17226818,11649
0400001US37,37,North Carolina -- Urban,6474816,17210
0400001US38,38,North Dakota -- Urban,423787,1829
0400001US39,39,Ohio -- Urban,9035062,10133
0400001US40,40,Oklahoma -- Urban,2537570,6942
0400001US41,41,Oregon -- Urban,3171132,8507
0400001US42,42,Pennsylvania -- Urban,10055702,13281
0400001US44,44,Rhode Island -- Urban,950571,2438
0400001US45,45,South Carolina -- Urban,3147590,13160
0400001US46,46,South Dakota -- Urban,475417,3678
0400001US47,47,Tennessee -- Urban,4303403,10429
0400001US48,48,Texas -- Urban,22146207,20889
0400001US49,49,Utah -- Urban,2588413,5300
0400001US50,50,Vermont -- Urban,241104,2806
0400001US51,51,Virginia -- Urban,6204404,10371
0400001US53,53,Washington -- Urban,5819803,9921
0400001US54,54,West Virginia -- Urban,905777,7270
0400001US55,55,Wisconsin -- Urban,4000353,9324
0400001US56,56,Wyoming -- Urban,371489,3227
