GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0400001US01,01,Alabama -- Urban,2510291,10043
0400001US02,02,Alaska -- Urban,441682,3646
0400001US04,04,Arizona -- Urban,4906982,18879
0400001US05,05,Arkansas -- Urban,1466424,8923
0400001US06,06,California -- Urban,33742166,27444
0400001US08,08,Colorado -- Urban,3882824,10070
0400001US09,09,Connecticut -- Urban,3093087,6535
0400001US10,10,Delaware -- Urban,660200,4086
0400001US11,11,District of Columbia -- Urban,592306,*****
0400001US12,12,Florida -- Urban,15681926,21437
0400001US13,13,Georgia -- Urban,6417607,16829
0400001US15,15,Hawaii -- Urban,1208238,5518
0400001US16,16,Idaho -- Urban,960184,6034
0400001US17,17,Illinois -- Urban,10927088,12847
0400001US18,18,Indiana -- Urban,4376902,10009
0400001US19,19,Iowa -- Urban,1800164,8924
0400001US20,20,Kansas -- Urban,1977360,6291
0400001US21,21,Kentucky -- Urban,2365957,8712
0400001US22,22,Louisiana -- Urban,3094036,10270
0400001US23,23,Maine -- Urban,515311,4108
0400001US24,24,Maryland -- Urban,4831264,10245
0400001US25,25,Massachusetts -- Urban,5897393,7958
0400001US26,26,Michigan -- Urban,7172174,10093
0400001US27,27,Minnesota -- Urban,3592507,9478
0400001US28,28,Mississippi -- Urban,1342198,8410
0400001US29,29,Missouri -- Urban,3969988,9096
0400001US30,30,Montana -- Urban,513072,4964
0400001US31,31,Nebraska -- Urban,1233507,4561
0400001US32,32,Nevada -- Urban,2079487,9868
0400001US33,33,New Hampshire -- Urban,751671,5490
0400001US34,34,New Jersey -- Urban,8150722,8620
0400001US35,35,New Mexico -- Urban,1505568,8681
0400001US36,36,New York -- Urban,16827823,11101
0400001US37,37,North Carolina -- Urban,5382528,14750
0400001US38,38,North Dakota -- Urban,365290,2957
0400001US39,39,Ohio -- Urban,8619770,12809
0400001US40,40,Oklahoma -- Urban,2343304,9196
0400001US41,41,Oregon -- Urban,3009749,7825
0400001US42,42,Pennsylvania -- Urban,9610107,13892
0400001US44,44,Rhode Island -- Urban,950425,3069
0400001US45,45,South Carolina -- Urban,2636763,12759
0400001US46,46,South Dakota -- Urban,401307,3971
0400001US47,47,Tennessee -- Urban,3817447,11096
0400001US48,48,Texas -- Urban,19058889,29354
0400001US49,49,Utah -- Urban,2226969,6642
0400001US50,50,Vermont -- Urban,234693,3506
0400001US51,51,Virginia -- Urban,5645562,11035
0400001US53,53,Washington -- Urban,5350285,10667
0400001US54,54,West Virginia -- Urban,833510,9129
0400001US55,55,Wisconsin -- Urban,3725205,10051
0400001US56,56,Wyoming -- Urban,345385,3719
