GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2009 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2009 inflation-adjusted dollars)
0400000US01,01,Alabama,40489,528
0400000US02,02,Alaska,66953,2331
0400000US04,04,Arizona,48745,484
0400000US05,05,Arkansas,37823,629
0400000US06,06,California,58931,274
0400000US08,08,Colorado,55430,704
0400000US09,09,Connecticut,67034,993
0400000US10,10,Delaware,56860,1744
0400000US11,11,District of Columbia,59290,1710
0400000US12,12,Florida,44736,290
0400000US13,13,Georgia,47590,414
0400000US15,15,Hawaii,64098,1574
0400000US16,16,Idaho,44926,953
0400000US17,17,Illinois,53966,404
0400000US18,18,Indiana,45424,455
0400000US19,19,Iowa,48044,426
0400000US20,20,Kansas,47817,670
0400000US21,21,Kentucky,40072,535
0400000US22,22,Louisiana,42492,629
0400000US23,23,Maine,45734,935
0400000US24,24,Maryland,69272,696
0400000US25,25,Massachusetts,64081,680
0400000US26,26,Michigan,45255,358
0400000US27,27,Minnesota,55616,546
0400000US28,28,Mississippi,36646,695
0400000US29,29,Missouri,45229,519
0400000US30,30,Montana,42322,1073
0400000US31,31,Nebraska,47357,804
0400000US32,32,Nevada,53341,981
0400000US33,33,New Hampshire,60567,1385
0400000US34,34,New Jersey,68342,659
0400000US35,35,New Mexico,43028,1033
0400000US36,36,New York,54659,396
0400000US37,37,North Carolina,43674,375
0400000US38,38,North Dakota,47827,995
0400000US39,39,Ohio,45395,350
0400000US40,40,Oklahoma,41664,502
0400000US41,41,Oregon,48457,623
0400000US42,42,Pennsylvania,49520,286
0400000US44,44,Rhode Island,54119,1522
0400000US45,45,South Carolina,42442,565
0400000US46,46,South Dakota,45043,1214
0400000US47,47,Tennessee,41725,439
0400000US48,48,Texas,48259,244
0400000US49,49,Utah,55117,803
0400000US50,50,Vermont,51618,950
0400000US51,51,Virginia,59330,482
0400000US53,53,Washington,56548,528
0400000US54,54,West Virginia,37435,707
0400000US55,55,Wisconsin,49993,405
0400000US56,56,Wyoming,52664,1877
0400000US72,72,Puerto Rico,18314,327
