GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2012 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2012 inflation-adjusted dollars)
0400000US01,01,Alabama,41574,477
0400000US02,02,Alaska,67712,1894
0400000US04,04,Arizona,47826,604
0400000US05,05,Arkansas,40112,497
0400000US06,06,California,58328,354
0400000US08,08,Colorado,56765,594
0400000US09,09,Connecticut,67276,865
0400000US10,10,Delaware,58415,1593
0400000US11,11,District of Columbia,66583,2040
0400000US12,12,Florida,45040,345
0400000US13,13,Georgia,47209,378
0400000US15,15,Hawaii,66259,1628
0400000US16,16,Idaho,45489,929
0400000US17,17,Illinois,55137,408
0400000US18,18,Indiana,46974,421
0400000US19,19,Iowa,50957,431
0400000US20,20,Kansas,50241,520
0400000US21,21,Kentucky,41724,419
0400000US22,22,Louisiana,42944,680
0400000US23,23,Maine,46709,898
0400000US24,24,Maryland,71122,579
0400000US25,25,Massachusetts,65339,645
0400000US26,26,Michigan,46859,331
0400000US27,27,Minnesota,58906,668
0400000US28,28,Mississippi,37095,584
0400000US29,29,Missouri,45321,418
0400000US30,30,Montana,45076,1092
0400000US31,31,Nebraska,50723,577
0400000US32,32,Nevada,49760,826
0400000US33,33,New Hampshire,63280,1537
0400000US34,34,New Jersey,69667,716
0400000US35,35,New Mexico,42558,902
0400000US36,36,New York,56448,371
0400000US37,37,North Carolina,45150,391
0400000US38,38,North Dakota,53585,1546
0400000US39,39,Ohio,46829,293
0400000US40,40,Oklahoma,44312,462
0400000US41,41,Oregon,49161,807
0400000US42,42,Pennsylvania,51230,265
0400000US44,44,Rhode Island,54554,1789
0400000US45,45,South Carolina,43107,660
0400000US46,46,South Dakota,48362,974
0400000US47,47,Tennessee,42764,579
0400000US48,48,Texas,50740,267
0400000US49,49,Utah,57049,737
0400000US50,50,Vermont,52977,1259
0400000US51,51,Virginia,61741,410
0400000US53,53,Washington,57573,595
0400000US54,54,West Virginia,40196,697
0400000US55,55,Wisconsin,51059,321
0400000US56,56,Wyoming,54901,1491
0400000US72,72,Puerto Rico,19429,325
