GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2011 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2011 inflation-adjusted dollars)
0400000US01,01,Alabama,42934,243
0400000US02,02,Alaska,69014,793
0400000US04,04,Arizona,50752,212
0400000US05,05,Arkansas,40149,265
0400000US06,06,California,61632,169
0400000US08,08,Colorado,57685,312
0400000US09,09,Connecticut,69243,409
0400000US10,10,Delaware,59317,623
0400000US11,11,District of Columbia,61835,831
0400000US12,12,Florida,47827,164
0400000US13,13,Georgia,49736,264
0400000US15,15,Hawaii,67116,578
0400000US16,16,Idaho,46890,381
0400000US17,17,Illinois,56576,208
0400000US18,18,Indiana,48393,212
0400000US19,19,Iowa,50451,246
0400000US20,20,Kansas,50594,272
0400000US21,21,Kentucky,42248,227
0400000US22,22,Louisiana,44086,263
0400000US23,23,Maine,47898,418
0400000US24,24,Maryland,72419,371
0400000US25,25,Massachusetts,65981,328
0400000US26,26,Michigan,48669,167
0400000US27,27,Minnesota,58476,235
0400000US28,28,Mississippi,38718,372
0400000US29,29,Missouri,47202,185
0400000US30,30,Montana,45324,418
0400000US31,31,Nebraska,50695,319
0400000US32,32,Nevada,55553,449
0400000US33,33,New Hampshire,64664,516
0400000US34,34,New Jersey,71180,323
0400000US35,35,New Mexico,44631,391
0400000US36,36,New York,56951,190
0400000US37,37,North Carolina,46291,203
0400000US38,38,North Dakota,49415,595
0400000US39,39,Ohio,48071,185
0400000US40,40,Oklahoma,44287,217
0400000US41,41,Oregon,49850,311
0400000US42,42,Pennsylvania,51651,148
0400000US44,44,Rhode Island,55975,548
0400000US45,45,South Carolina,44587,264
0400000US46,46,South Dakota,48010,512
0400000US47,47,Tennessee,43989,207
0400000US48,48,Texas,50920,133
0400000US49,49,Utah,57783,371
0400000US50,50,Vermont,53422,468
0400000US51,51,Virginia,63302,265
0400000US53,53,Washington,58890,240
0400000US54,54,West Virginia,39550,356
0400000US55,55,Wisconsin,52374,177
0400000US56,56,Wyoming,56380,724
0400000US72,72,Puerto Rico,19122,139
