GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2013 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2013 inflation-adjusted dollars)
0400000US01,01,Alabama,42849,641
0400000US02,02,Alaska,72237,1892
0400000US04,04,Arizona,48510,587
0400000US05,05,Arkansas,40511,710
0400000US06,06,California,60190,255
0400000US08,08,Colorado,58823,808
0400000US09,09,Connecticut,67098,1058
0400000US10,10,Delaware,57846,1876
0400000US11,11,District of Columbia,67572,3383
0400000US12,12,Florida,46036,310
0400000US13,13,Georgia,47829,628
0400000US15,15,Hawaii,68020,1523
0400000US16,16,Idaho,46783,930
0400000US17,17,Illinois,56210,403
0400000US18,18,Indiana,47529,516
0400000US19,19,Iowa,52229,533
0400000US20,20,Kansas,50972,609
0400000US21,21,Kentucky,43399,650
0400000US22,22,Louisiana,44164,869
0400000US23,23,Maine,46974,797
0400000US24,24,Maryland,72483,718
0400000US25,25,Massachusetts,66768,715
0400000US26,26,Michigan,48273,378
0400000US27,27,Minnesota,60702,432
0400000US28,28,Mississippi,37963,1029
0400000US29,29,Missouri,46931,427
0400000US30,30,Montana,46972,1140
0400000US31,31,Nebraska,51440,493
0400000US32,32,Nevada,51230,589
0400000US33,33,New Hampshire,64230,1347
0400000US34,34,New Jersey,70165,546
0400000US35,35,New Mexico,43872,950
0400000US36,36,New York,57369,431
0400000US37,37,North Carolina,45906,424
0400000US38,38,North Dakota,55759,1452
0400000US39,39,Ohio,48081,406
0400000US40,40,Oklahoma,45690,534
0400000US41,41,Oregon,50251,532
0400000US42,42,Pennsylvania,52007,256
0400000US44,44,Rhode Island,55902,1902
0400000US45,45,South Carolina,44163,659
0400000US46,46,South Dakota,48947,1091
0400000US47,47,Tennessee,44297,501
0400000US48,48,Texas,51704,238
0400000US49,49,Utah,59770,762
0400000US50,50,Vermont,52578,1561
0400000US51,51,Virginia,62666,665
0400000US53,53,Washington,58405,671
0400000US54,54,West Virginia,41253,746
0400000US55,55,Wisconsin,51467,370
0400000US56,56,Wyoming,58752,1796
0400000US72,72,Puerto Rico,19183,313
