GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2012 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2012 inflation-adjusted dollars)
0400000US01,01,Alabama,42054,258
0400000US02,02,Alaska,68818,1039
0400000US04,04,Arizona,48307,351
0400000US05,05,Arkansas,40104,354
0400000US06,06,California,59368,193
0400000US08,08,Colorado,56837,342
0400000US09,09,Connecticut,67544,505
0400000US10,10,Delaware,59144,748
0400000US11,11,District of Columbia,64610,1164
0400000US12,12,Florida,45637,177
0400000US13,13,Georgia,47642,313
0400000US15,15,Hawaii,65087,986
0400000US16,16,Idaho,45395,550
0400000US17,17,Illinois,55231,238
0400000US18,18,Indiana,47185,255
0400000US19,19,Iowa,50773,298
0400000US20,20,Kansas,50346,359
0400000US21,21,Kentucky,41782,250
0400000US22,22,Louisiana,43484,414
0400000US23,23,Maine,47344,552
0400000US24,24,Maryland,71707,428
0400000US25,25,Massachusetts,65029,356
0400000US26,26,Michigan,47175,197
0400000US27,27,Minnesota,58434,292
0400000US28,28,Mississippi,37792,375
0400000US29,29,Missouri,46068,272
0400000US30,30,Montana,45072,574
0400000US31,31,Nebraska,50957,411
0400000US32,32,Nevada,50949,494
0400000US33,33,New Hampshire,63962,694
0400000US34,34,New Jersey,70062,373
0400000US35,35,New Mexico,43518,530
0400000US36,36,New York,56657,223
0400000US37,37,North Carolina,45215,242
0400000US38,38,North Dakota,52427,794
0400000US39,39,Ohio,47030,156
0400000US40,40,Oklahoma,44239,352
0400000US41,41,Oregon,48525,347
0400000US42,42,Pennsylvania,51402,178
0400000US44,44,Rhode Island,54900,770
0400000US45,45,South Carolina,43490,345
0400000US46,46,South Dakota,48900,565
0400000US47,47,Tennessee,42959,302
0400000US48,48,Texas,50776,162
0400000US49,49,Utah,57255,387
0400000US50,50,Vermont,53037,933
0400000US51,51,Virginia,62811,300
0400000US53,53,Washington,57966,377
0400000US54,54,West Virginia,40151,348
0400000US55,55,Wisconsin,51340,224
0400000US56,56,Wyoming,55979,1049
0400000US72,72,Puerto Rico,19518,191
